incident_id,timestamp,date,time_window,day_type,lat,lng,zone_id,incident_type,num_injured,num_critical,num_fatalities,severity_category,severity_numeric,response_time_minutes,transport_time_minutes,weather_condition,road_condition,was_night_time
INC_000988,2025-02-12T13:32:48.287981,2025-02-12,12:00-18:00,WEEKDAY,22.360937,88.552115,ZONE_016,CARDIAC_EMERGENCY,2,1,0,CRITICAL,4,6.41,12.34,CLEAR,DAMAGED,False
INC_000989,2025-02-11T21:42:38.287981,2025-02-11,18:00-24:00,WEEKDAY,22.663514,88.179541,ZONE_004,TRAUMA_OTHER,4,1,0,CRITICAL,4,19.18,15.48,CLEAR,DRY,True
INC_000990,2025-02-12T13:22:59.287981,2025-02-12,12:00-18:00,WEEKDAY,22.682447,88.476961,ZONE_019,CARDIAC_EMERGENCY,4,0,0,HIGH,3,22.83,38.41,CLOUDY,WET,False
INC_000991,2025-02-12T18:27:11.287981,2025-02-12,18:00-24:00,WEEKDAY,22.700878,88.562707,ZONE_003,TRAUMA_OTHER,4,1,0,CRITICAL,4,12.95,5.81,CLEAR,WET,False
INC_000992,2025-02-12T05:00:57.287981,2025-02-12,00:00-06:00,WEEKDAY,22.778208,88.498992,ZONE_017,CARDIAC_EMERGENCY,1,1,1,FATAL,5,11.4,38.01,CLEAR,DRY,True
INC_000993,2025-02-12T02:42:55.287981,2025-02-12,00:00-06:00,WEEKDAY,22.728444,88.294537,ZONE_009,ROAD_ACCIDENT,1,0,0,LOW,1,10.86,24.85,CLEAR,DAMAGED,True
INC_000994,2025-02-12T07:28:49.287981,2025-02-12,06:00-12:00,WEEKDAY,22.616911,88.326696,ZONE_018,ROAD_ACCIDENT,2,1,0,CRITICAL,4,6.14,10.19,RAIN,DAMAGED,False
INC_000995,2025-02-13T14:33:35.287981,2025-02-13,12:00-18:00,WEEKDAY,22.585135,88.53442,ZONE_007,ROAD_ACCIDENT,1,0,0,MED,2,22.48,18.85,CLEAR,DRY,False
INC_000996,2025-02-12T21:23:33.287981,2025-02-12,18:00-24:00,WEEKDAY,22.351345,88.16742,ZONE_001,TRAUMA_OTHER,1,0,0,MED,2,24.94,11.09,RAIN,WET,True
INC_000997,2025-02-13T03:36:33.287981,2025-02-13,00:00-06:00,WEEKDAY,22.332982,88.561148,ZONE_006,TRAUMA_OTHER,4,0,0,HIGH,3,6.63,17.41,RAIN,DRY,True
INC_000998,2025-02-13T20:51:50.287981,2025-02-13,18:00-24:00,WEEKDAY,22.345673,88.153532,ZONE_001,ROAD_ACCIDENT,1,0,0,MED,2,10.22,5.09,CLEAR,DRY,True
INC_000999,2025-02-13T19:22:38.287981,2025-02-13,18:00-24:00,WEEKDAY,22.48854,88.309363,ZONE_008,ROAD_ACCIDENT,1,0,0,MED,2,21.38,16.3,FOG,DRY,False
INC_001000,2025-02-12T21:17:30.287981,2025-02-12,18:00-24:00,WEEKDAY,22.359317,88.249972,ZONE_010,ROAD_ACCIDENT,1,0,0,MED,2,10.73,18.65,RAIN,WET,True
INC_001001,2025-02-13T03:05:57.287981,2025-02-13,00:00-06:00,WEEKDAY,22.353867,88.166204,ZONE_001,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,10.03,24.9,CLEAR,DRY,True
INC_001002,2025-02-13T11:02:09.287981,2025-02-13,06:00-12:00,WEEKDAY,22.353717,88.162003,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,MED,2,23.4,19.96,RAIN,DAMAGED,False
INC_001003,2025-02-13T01:05:53.287981,2025-02-13,00:00-06:00,WEEKDAY,22.330859,88.270677,ZONE_014,FIRE,1,0,0,MED,2,7.41,21.56,CLEAR,DAMAGED,True
INC_001004,2025-02-13T08:27:57.287981,2025-02-13,06:00-12:00,WEEKDAY,22.712835,88.56173,ZONE_003,FIRE,4,0,0,HIGH,3,8.32,26.81,RAIN,DRY,False
INC_001005,2025-02-13T12:30:23.287981,2025-02-13,12:00-18:00,WEEKDAY,22.483712,88.146566,ZONE_002,CARDIAC_EMERGENCY,4,0,0,HIGH,3,9.38,13.34,CLEAR,DRY,False
INC_001006,2025-02-12T21:58:57.287981,2025-02-12,18:00-24:00,WEEKDAY,22.355467,88.266816,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,LOW,1,23.87,23.36,CLEAR,DAMAGED,True
INC_001007,2025-02-13T06:42:19.287981,2025-02-13,06:00-12:00,WEEKDAY,22.329766,88.26716,ZONE_014,CARDIAC_EMERGENCY,4,0,0,HIGH,3,23.81,20.3,CLEAR,DRY,False
INC_001008,2025-02-13T15:37:36.287981,2025-02-13,12:00-18:00,WEEKDAY,22.582398,88.39258,ZONE_020,CARDIAC_EMERGENCY,1,0,0,MED,2,14.82,22.67,CLEAR,DRY,False
INC_001009,2025-02-13T10:02:39.287981,2025-02-13,06:00-12:00,WEEKDAY,22.579311,88.531601,ZONE_007,TRAUMA_OTHER,4,1,0,CRITICAL,4,8.6,13.04,RAIN,DRY,False
INC_001010,2025-02-14T07:47:17.287981,2025-02-14,06:00-12:00,WEEKDAY,22.697919,88.285663,ZONE_005,CARDIAC_EMERGENCY,2,0,0,HIGH,3,8.06,39.15,CLEAR,WET,False
INC_001011,2025-02-13T21:25:02.287981,2025-02-13,18:00-24:00,WEEKDAY,22.708548,88.562086,ZONE_003,RESPIRATORY_DISTRESS,1,0,0,MED,2,13.19,14.48,CLEAR,WET,True
INC_001012,2025-02-14T14:44:15.287981,2025-02-14,12:00-18:00,WEEKDAY,22.34153,88.149319,ZONE_001,FIRE,1,0,0,LOW,1,15.03,37.96,RAIN,DRY,False
INC_001013,2025-02-14T16:07:56.287981,2025-02-14,12:00-18:00,WEEKDAY,22.326108,88.552222,ZONE_006,FIRE,1,0,0,LOW,1,12.21,22.85,CLOUDY,DRY,False
INC_001014,2025-02-14T15:33:56.287981,2025-02-14,12:00-18:00,WEEKDAY,22.646403,88.182662,ZONE_004,TRAUMA_OTHER,4,1,0,CRITICAL,4,17.13,25.03,RAIN,DRY,False
INC_001015,2025-02-14T12:19:41.287981,2025-02-14,12:00-18:00,WEEKDAY,22.341997,88.159675,ZONE_001,RESPIRATORY_DISTRESS,1,0,0,LOW,1,10.45,26.52,CLEAR,DRY,False
INC_001016,2025-02-14T06:22:23.287981,2025-02-14,06:00-12:00,WEEKDAY,22.576387,88.546325,ZONE_007,FIRE,1,0,0,LOW,1,9.04,37.32,CLEAR,WET,False
INC_001017,2025-02-14T17:54:52.287981,2025-02-14,12:00-18:00,WEEKDAY,22.357649,88.560599,ZONE_016,TRAUMA_OTHER,1,0,0,MED,2,21.48,39.63,RAIN,DRY,False
INC_001018,2025-02-14T02:36:36.287981,2025-02-14,00:00-06:00,WEEKDAY,22.57205,88.545274,ZONE_007,TRAUMA_OTHER,1,0,0,MED,2,9.24,16.9,CLEAR,DRY,True
INC_001019,2025-02-14T21:42:29.287981,2025-02-14,18:00-24:00,WEEKDAY,22.349236,88.155521,ZONE_001,CARDIAC_EMERGENCY,1,0,0,MED,2,18.91,11.32,CLEAR,DAMAGED,True
INC_001020,2025-02-15T18:39:26.287981,2025-02-15,18:00-24:00,WEEKDAY,22.576261,88.390078,ZONE_020,ROAD_ACCIDENT,1,0,0,LOW,1,20.53,32.75,CLEAR,WET,False
INC_001021,2025-02-15T08:31:58.287981,2025-02-15,06:00-12:00,WEEKDAY,22.663849,88.186712,ZONE_004,TRAUMA_OTHER,4,0,0,HIGH,3,17.8,23.15,RAIN,DRY,False
INC_001022,2025-02-15T19:54:54.287981,2025-02-15,18:00-24:00,WEEKDAY,22.333937,88.27453,ZONE_014,CARDIAC_EMERGENCY,1,0,0,MED,2,11.95,11.21,CLEAR,DAMAGED,False
INC_001023,2025-02-15T16:21:38.287981,2025-02-15,12:00-18:00,WEEKDAY,22.487841,88.304205,ZONE_008,FIRE,1,0,0,MED,2,14.43,8.73,FOG,DRY,False
INC_001024,2025-02-15T20:33:15.287981,2025-02-15,18:00-24:00,WEEKDAY,22.614479,88.339344,ZONE_018,ROAD_ACCIDENT,1,0,0,MED,2,17.77,37.26,CLEAR,DRY,True
INC_001025,2025-02-15T06:36:34.287981,2025-02-15,06:00-12:00,WEEKDAY,22.580784,88.395083,ZONE_020,RESPIRATORY_DISTRESS,1,0,0,MED,2,22.42,26.13,CLEAR,DRY,False
INC_001026,2025-02-15T12:24:26.287981,2025-02-15,12:00-18:00,WEEKDAY,22.715228,88.2936,ZONE_005,RESPIRATORY_DISTRESS,1,0,0,MED,2,13.99,8.53,CLEAR,WET,False
INC_001027,2025-02-15T08:59:02.287981,2025-02-15,06:00-12:00,WEEKDAY,22.358853,88.543788,ZONE_016,TRAUMA_OTHER,2,0,0,HIGH,3,17.95,31.02,FOG,DAMAGED,False
INC_001028,2025-02-14T22:52:22.287981,2025-02-14,18:00-24:00,WEEKDAY,22.405777,88.378285,ZONE_011,TRAUMA_OTHER,1,0,0,LOW,1,13.42,6.07,CLEAR,DAMAGED,True
INC_001029,2025-02-15T14:23:13.287981,2025-02-15,12:00-18:00,WEEKDAY,22.5729,88.400631,ZONE_020,RESPIRATORY_DISTRESS,3,0,0,HIGH,3,16.09,39.25,CLEAR,WET,False
INC_001030,2025-02-15T05:49:55.287981,2025-02-15,00:00-06:00,WEEKDAY,22.676215,88.145696,ZONE_013,FIRE,1,0,0,MED,2,16.02,18.51,RAIN,DRY,True
INC_001031,2025-02-15T19:00:30.287981,2025-02-15,18:00-24:00,WEEKDAY,22.728118,88.461258,ZONE_012,CARDIAC_EMERGENCY,1,0,0,LOW,1,7.89,35.16,CLEAR,WET,False
INC_001032,2025-02-15T18:21:33.287981,2025-02-15,18:00-24:00,WEEKDAY,22.705674,88.277429,ZONE_005,FIRE,3,0,0,HIGH,3,24.47,20.93,CLEAR,WET,False
INC_001033,2025-02-15T19:00:55.287981,2025-02-15,18:00-24:00,WEEKDAY,22.344567,88.265389,ZONE_014,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,12.97,12.3,CLEAR,DAMAGED,False
INC_001034,2025-02-15T07:26:11.287981,2025-02-15,06:00-12:00,WEEKDAY,22.326558,88.556717,ZONE_006,CARDIAC_EMERGENCY,1,0,0,HIGH,3,13.26,30.2,CLEAR,WET,False
INC_001035,2025-02-15T02:37:05.287981,2025-02-15,00:00-06:00,WEEKDAY,22.772324,88.505852,ZONE_017,FIRE,3,1,1,FATAL,5,24.73,27.08,CLEAR,DRY,True
INC_001036,2025-02-16T11:11:43.287981,2025-02-16,06:00-12:00,WEEKEND,22.680051,88.473319,ZONE_019,FIRE,1,0,0,LOW,1,16.59,21.6,CLEAR,DAMAGED,False
INC_001037,2025-02-16T00:28:15.287981,2025-02-16,00:00-06:00,WEEKEND,22.483088,88.305511,ZONE_008,TRAUMA_OTHER,1,0,0,LOW,1,5.24,31.43,CLEAR,DAMAGED,True
INC_001038,2025-02-16T13:42:48.287981,2025-02-16,12:00-18:00,WEEKEND,22.347449,88.252453,ZONE_010,RESPIRATORY_DISTRESS,1,0,0,LOW,1,7.54,23.47,RAIN,WET,False
INC_001039,2025-02-16T09:16:41.287981,2025-02-16,06:00-12:00,WEEKEND,22.672977,88.46064,ZONE_019,FIRE,1,0,0,MED,2,20.23,32.51,CLEAR,DAMAGED,False
INC_001040,2025-02-15T21:56:40.287981,2025-02-15,18:00-24:00,WEEKEND,22.635691,88.199577,ZONE_015,RESPIRATORY_DISTRESS,1,0,0,LOW,1,8.12,31.41,CLEAR,DRY,True
INC_001041,2025-02-16T01:21:08.287981,2025-02-16,00:00-06:00,WEEKEND,22.332687,88.564144,ZONE_006,CARDIAC_EMERGENCY,4,0,0,HIGH,3,14.88,31.14,RAIN,DAMAGED,True
INC_001042,2025-02-16T07:38:17.287981,2025-02-16,06:00-12:00,WEEKEND,22.719159,88.548239,ZONE_003,FIRE,1,0,0,MED,2,14.3,9.35,CLOUDY,DRY,False
INC_001043,2025-02-16T00:21:06.287981,2025-02-16,00:00-06:00,WEEKEND,22.771989,88.501268,ZONE_017,CARDIAC_EMERGENCY,4,1,1,FATAL,5,22.04,6.84,CLEAR,DRY,True
INC_001044,2025-02-16T12:12:10.287981,2025-02-16,12:00-18:00,WEEKEND,22.630919,88.191493,ZONE_015,RESPIRATORY_DISTRESS,1,0,0,MED,2,7.22,17.53,CLEAR,DRY,False
INC_001045,2025-02-16T04:40:03.287981,2025-02-16,00:00-06:00,WEEKEND,22.777596,88.51067,ZONE_017,TRAUMA_OTHER,1,0,0,MED,2,12.3,37.58,CLEAR,DAMAGED,True
INC_001046,2025-02-16T19:14:53.287981,2025-02-16,18:00-24:00,WEEKEND,22.735052,88.298141,ZONE_009,CARDIAC_EMERGENCY,1,1,1,FATAL,5,17.78,30.59,CLEAR,DAMAGED,False
INC_001047,2025-02-16T02:03:25.287981,2025-02-16,00:00-06:00,WEEKEND,22.346217,88.266742,ZONE_010,ROAD_ACCIDENT,4,0,0,HIGH,3,22.88,16.07,CLEAR,WET,True
INC_001048,2025-02-16T14:38:08.287981,2025-02-16,12:00-18:00,WEEKEND,22.345743,88.259844,ZONE_010,CARDIAC_EMERGENCY,1,0,0,MED,2,12.45,12.45,CLEAR,DRY,False
INC_001049,2025-02-16T01:22:59.287981,2025-02-16,00:00-06:00,WEEKEND,22.578888,88.531382,ZONE_007,CARDIAC_EMERGENCY,2,1,0,CRITICAL,4,19.29,25.44,RAIN,DAMAGED,True
INC_001050,2025-02-16T07:58:02.287981,2025-02-16,06:00-12:00,WEEKEND,22.581863,88.546732,ZONE_007,FIRE,1,0,0,LOW,1,22.71,15.59,RAIN,DAMAGED,False
INC_001051,2025-02-15T21:00:50.287981,2025-02-15,18:00-24:00,WEEKEND,22.343929,88.271639,ZONE_014,CARDIAC_EMERGENCY,2,1,0,CRITICAL,4,13.75,28.57,CLEAR,WET,True
INC_001052,2025-02-16T06:07:12.287981,2025-02-16,06:00-12:00,WEEKEND,22.645204,88.203717,ZONE_015,ROAD_ACCIDENT,1,0,0,MED,2,12.88,38.48,CLEAR,DRY,False
INC_001053,2025-02-16T00:05:49.287981,2025-02-16,00:00-06:00,WEEKEND,22.779471,88.498245,ZONE_017,FIRE,1,0,0,MED,2,18.78,30.67,CLEAR,WET,True
INC_001054,2025-02-16T16:21:56.287981,2025-02-16,12:00-18:00,WEEKEND,22.786733,88.497936,ZONE_017,ROAD_ACCIDENT,3,1,0,CRITICAL,4,9.8,34.53,CLEAR,WET,False
INC_001055,2025-02-16T10:26:29.287981,2025-02-16,06:00-12:00,WEEKEND,22.638439,88.200648,ZONE_015,CARDIAC_EMERGENCY,1,0,0,MED,2,24.39,26.09,CLEAR,WET,False
INC_001056,2025-02-16T14:03:52.287981,2025-02-16,12:00-18:00,WEEKEND,22.586861,88.530417,ZONE_007,TRAUMA_OTHER,1,0,0,MED,2,6.14,22.63,RAIN,WET,False
INC_001057,2025-02-16T09:50:15.287981,2025-02-16,06:00-12:00,WEEKEND,22.338849,88.281891,ZONE_014,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,8.39,5.22,CLEAR,DAMAGED,False
INC_001058,2025-02-16T14:14:23.287981,2025-02-16,12:00-18:00,WEEKEND,22.580245,88.391271,ZONE_020,TRAUMA_OTHER,1,0,0,MED,2,8.83,37.99,CLEAR,WET,False
INC_001059,2025-02-16T19:47:33.287981,2025-02-16,18:00-24:00,WEEKEND,22.622408,88.336415,ZONE_018,TRAUMA_OTHER,3,1,0,CRITICAL,4,10.0,7.84,CLEAR,DAMAGED,False
INC_001060,2025-02-16T04:32:04.287981,2025-02-16,00:00-06:00,WEEKEND,22.587905,88.386594,ZONE_020,FIRE,1,0,0,MED,2,6.78,5.89,CLEAR,DAMAGED,True
INC_001061,2025-02-16T18:25:54.287981,2025-02-16,18:00-24:00,WEEKEND,22.347836,88.165284,ZONE_001,CARDIAC_EMERGENCY,1,0,0,MED,2,23.83,25.53,RAIN,DAMAGED,False
INC_001062,2025-02-16T05:53:56.287981,2025-02-16,00:00-06:00,WEEKEND,22.728028,88.463465,ZONE_012,CARDIAC_EMERGENCY,3,1,0,CRITICAL,4,21.65,10.48,FOG,WET,True
INC_001063,2025-02-16T10:10:35.287981,2025-02-16,06:00-12:00,WEEKEND,22.704643,88.294017,ZONE_005,RESPIRATORY_DISTRESS,4,1,0,CRITICAL,4,14.91,24.54,CLEAR,WET,False
INC_001064,2025-02-16T00:22:44.287981,2025-02-16,00:00-06:00,WEEKEND,22.332784,88.562791,ZONE_006,FIRE,1,0,0,LOW,1,7.65,22.07,RAIN,WET,True
INC_001065,2025-02-17T01:23:27.287981,2025-02-17,00:00-06:00,WEEKEND,22.69766,88.284537,ZONE_005,FIRE,1,0,0,MED,2,16.62,15.01,CLOUDY,WET,True
INC_001066,2025-02-17T04:27:36.287981,2025-02-17,00:00-06:00,WEEKEND,22.339868,88.15591,ZONE_001,ROAD_ACCIDENT,1,0,0,MED,2,13.46,19.15,RAIN,WET,True
INC_001067,2025-02-17T00:20:47.287981,2025-02-17,00:00-06:00,WEEKEND,22.624862,88.32404,ZONE_018,RESPIRATORY_DISTRESS,1,0,0,HIGH,3,10.39,14.91,CLEAR,WET,True
INC_001068,2025-02-17T07:45:37.287981,2025-02-17,06:00-12:00,WEEKEND,22.33887,88.267399,ZONE_014,RESPIRATORY_DISTRESS,1,1,0,CRITICAL,4,6.23,24.04,FOG,DRY,False
INC_001069,2025-02-17T12:46:27.287981,2025-02-17,12:00-18:00,WEEKEND,22.390152,88.373647,ZONE_011,ROAD_ACCIDENT,1,0,0,LOW,1,19.09,36.38,CLEAR,DAMAGED,False
INC_001070,2025-02-17T20:14:01.287981,2025-02-17,18:00-24:00,WEEKEND,22.487117,88.148672,ZONE_002,RESPIRATORY_DISTRESS,2,1,0,CRITICAL,4,23.53,14.6,RAIN,WET,True
INC_001071,2025-02-17T19:59:46.287981,2025-02-17,18:00-24:00,WEEKEND,22.736795,88.296182,ZONE_009,ROAD_ACCIDENT,1,0,0,LOW,1,22.39,13.09,FOG,DAMAGED,False
INC_001072,2025-02-16T23:51:01.287981,2025-02-16,18:00-24:00,WEEKEND,22.732977,88.288075,ZONE_009,ROAD_ACCIDENT,1,0,0,HIGH,3,20.92,8.15,FOG,DRY,True
INC_001073,2025-02-16T21:11:45.287981,2025-02-16,18:00-24:00,WEEKEND,22.704273,88.293557,ZONE_005,RESPIRATORY_DISTRESS,1,0,0,LOW,1,8.11,6.1,CLEAR,DRY,True
INC_001074,2025-02-17T14:20:02.287981,2025-02-17,12:00-18:00,WEEKEND,22.656731,88.184412,ZONE_004,RESPIRATORY_DISTRESS,1,0,0,MED,2,14.54,38.93,RAIN,WET,False
INC_001075,2025-02-16T22:34:15.287981,2025-02-16,18:00-24:00,WEEKEND,22.716767,88.295066,ZONE_005,FIRE,3,1,0,CRITICAL,4,15.56,15.81,CLEAR,DAMAGED,True
INC_001076,2025-02-17T01:26:47.287981,2025-02-17,00:00-06:00,WEEKEND,22.717554,88.451514,ZONE_012,RESPIRATORY_DISTRESS,1,0,0,MED,2,5.28,27.8,CLEAR,DRY,True
INC_001077,2025-02-17T12:57:16.287981,2025-02-17,12:00-18:00,WEEKEND,22.66469,88.186843,ZONE_004,CARDIAC_EMERGENCY,3,0,0,HIGH,3,12.47,13.38,CLEAR,DRY,False
INC_001078,2025-02-18T04:04:52.287981,2025-02-18,00:00-06:00,WEEKDAY,22.71285,88.449218,ZONE_012,ROAD_ACCIDENT,2,0,0,HIGH,3,16.78,6.93,CLEAR,DRY,True
INC_001079,2025-02-18T07:03:55.287981,2025-02-18,06:00-12:00,WEEKDAY,22.729598,88.286245,ZONE_009,TRAUMA_OTHER,2,0,0,HIGH,3,20.75,36.01,FOG,WET,False
INC_001080,2025-02-18T04:53:03.287981,2025-02-18,00:00-06:00,WEEKDAY,22.728874,88.450864,ZONE_012,CARDIAC_EMERGENCY,4,0,0,HIGH,3,13.59,21.97,CLEAR,WET,True
INC_001081,2025-02-18T06:14:07.287981,2025-02-18,06:00-12:00,WEEKDAY,22.650323,88.181651,ZONE_004,RESPIRATORY_DISTRESS,1,0,0,LOW,1,24.75,5.13,FOG,DAMAGED,False
INC_001082,2025-02-18T20:23:54.287981,2025-02-18,18:00-24:00,WEEKDAY,22.361378,88.260232,ZONE_010,FIRE,1,0,0,LOW,1,14.46,9.86,CLOUDY,DRY,True
INC_001083,2025-02-17T23:00:21.287981,2025-02-17,18:00-24:00,WEEKDAY,22.576439,88.393811,ZONE_020,FIRE,1,0,0,LOW,1,7.44,35.66,CLEAR,DAMAGED,True
INC_001084,2025-02-18T18:26:54.287981,2025-02-18,18:00-24:00,WEEKDAY,22.748269,88.304757,ZONE_009,CARDIAC_EMERGENCY,1,0,0,MED,2,7.2,24.72,CLEAR,DAMAGED,False
INC_001085,2025-02-18T16:13:31.287981,2025-02-18,12:00-18:00,WEEKDAY,22.322536,88.560842,ZONE_006,CARDIAC_EMERGENCY,1,0,0,MED,2,8.35,35.62,CLEAR,DRY,False
INC_001086,2025-02-18T12:54:51.287981,2025-02-18,12:00-18:00,WEEKDAY,22.69244,88.473078,ZONE_019,TRAUMA_OTHER,2,1,1,FATAL,5,9.41,8.84,CLEAR,WET,False
INC_001087,2025-02-18T02:06:47.287981,2025-02-18,00:00-06:00,WEEKDAY,22.720346,88.446819,ZONE_012,CARDIAC_EMERGENCY,1,0,0,MED,2,20.86,14.13,CLEAR,DAMAGED,True
INC_001088,2025-02-17T23:20:29.287981,2025-02-17,18:00-24:00,WEEKDAY,22.331422,88.271485,ZONE_014,FIRE,2,0,0,HIGH,3,23.48,23.98,RAIN,DAMAGED,True
INC_001089,2025-02-19T03:08:13.287981,2025-02-19,00:00-06:00,WEEKDAY,22.631108,88.205663,ZONE_015,ROAD_ACCIDENT,1,0,0,LOW,1,12.77,29.91,CLEAR,DRY,True
INC_001090,2025-02-19T11:12:11.287981,2025-02-19,06:00-12:00,WEEKDAY,22.587864,88.39262,ZONE_020,TRAUMA_OTHER,1,0,0,MED,2,10.81,30.79,RAIN,WET,False
INC_001091,2025-02-18T23:28:05.287981,2025-02-18,18:00-24:00,WEEKDAY,22.344917,88.27242,ZONE_014,TRAUMA_OTHER,1,1,1,FATAL,5,18.68,27.96,CLEAR,WET,True
INC_001092,2025-02-19T09:53:01.287981,2025-02-19,06:00-12:00,WEEKDAY,22.352882,88.546241,ZONE_016,RESPIRATORY_DISTRESS,1,0,0,MED,2,11.05,11.97,CLEAR,DAMAGED,False
INC_001093,2025-02-19T04:21:01.287981,2025-02-19,00:00-06:00,WEEKDAY,22.775234,88.506221,ZONE_017,TRAUMA_OTHER,1,1,1,FATAL,5,19.91,7.4,FOG,DAMAGED,True
INC_001094,2025-02-19T06:06:28.287981,2025-02-19,06:00-12:00,WEEKDAY,22.575421,88.386398,ZONE_020,RESPIRATORY_DISTRESS,4,0,0,HIGH,3,7.06,29.65,CLEAR,DAMAGED,False
INC_001095,2025-02-19T05:10:56.287981,2025-02-19,00:00-06:00,WEEKDAY,22.330253,88.560782,ZONE_006,TRAUMA_OTHER,1,0,0,LOW,1,21.06,28.35,CLEAR,DAMAGED,True
INC_001096,2025-02-19T05:07:52.287981,2025-02-19,00:00-06:00,WEEKDAY,22.347397,88.258423,ZONE_010,ROAD_ACCIDENT,1,0,0,MED,2,5.22,8.73,CLEAR,DRY,True
INC_001097,2025-02-19T18:07:11.287981,2025-02-19,18:00-24:00,WEEKDAY,22.405936,88.373764,ZONE_011,RESPIRATORY_DISTRESS,1,0,0,LOW,1,14.92,38.13,CLEAR,DAMAGED,False
INC_001098,2025-02-19T09:12:16.287981,2025-02-19,06:00-12:00,WEEKDAY,22.656728,88.16886,ZONE_004,ROAD_ACCIDENT,1,0,0,LOW,1,24.81,28.55,FOG,WET,False
INC_001099,2025-02-19T02:10:20.287981,2025-02-19,00:00-06:00,WEEKDAY,22.347043,88.262548,ZONE_010,CARDIAC_EMERGENCY,1,0,0,LOW,1,15.32,35.97,CLEAR,DAMAGED,True
INC_001100,2025-02-19T09:26:38.287981,2025-02-19,06:00-12:00,WEEKDAY,22.332713,88.56542,ZONE_006,CARDIAC_EMERGENCY,1,0,0,MED,2,7.24,20.4,CLOUDY,DRY,False
INC_001101,2025-02-19T04:29:40.287981,2025-02-19,00:00-06:00,WEEKDAY,22.770916,88.503517,ZONE_017,TRAUMA_OTHER,4,1,0,CRITICAL,4,12.44,16.73,CLEAR,DRY,True
INC_001102,2025-02-19T09:40:39.287981,2025-02-19,06:00-12:00,WEEKDAY,22.586642,88.539579,ZONE_007,CARDIAC_EMERGENCY,1,0,0,HIGH,3,21.07,38.52,CLEAR,DAMAGED,False
INC_001103,2025-02-19T05:57:08.287981,2025-02-19,00:00-06:00,WEEKDAY,22.714898,88.545998,ZONE_003,CARDIAC_EMERGENCY,1,0,0,MED,2,19.46,35.37,RAIN,DRY,True
INC_001104,2025-02-20T09:48:00.287981,2025-02-20,06:00-12:00,WEEKDAY,22.745321,88.288843,ZONE_009,ROAD_ACCIDENT,3,1,0,CRITICAL,4,13.49,21.06,CLEAR,DAMAGED,False
INC_001105,2025-02-20T16:56:22.287981,2025-02-20,12:00-18:00,WEEKDAY,22.782013,88.50454,ZONE_017,ROAD_ACCIDENT,3,1,0,CRITICAL,4,20.38,23.82,RAIN,WET,False
INC_001106,2025-02-20T12:01:10.287981,2025-02-20,12:00-18:00,WEEKDAY,22.33733,88.55441,ZONE_006,ROAD_ACCIDENT,1,0,0,MED,2,19.1,22.37,CLEAR,DAMAGED,False
INC_001107,2025-02-20T00:10:25.287981,2025-02-20,00:00-06:00,WEEKDAY,22.583053,88.532057,ZONE_007,RESPIRATORY_DISTRESS,1,0,0,LOW,1,7.98,28.18,CLEAR,DRY,True
INC_001108,2025-02-20T12:10:54.287981,2025-02-20,12:00-18:00,WEEKDAY,22.336178,88.28094,ZONE_014,ROAD_ACCIDENT,1,0,0,LOW,1,6.41,16.34,CLEAR,WET,False
INC_001109,2025-02-20T07:00:34.287981,2025-02-20,06:00-12:00,WEEKDAY,22.699164,88.280805,ZONE_005,RESPIRATORY_DISTRESS,2,1,1,FATAL,5,20.25,19.33,CLEAR,WET,False
INC_001110,2025-02-20T06:08:37.287981,2025-02-20,06:00-12:00,WEEKDAY,22.679092,88.159085,ZONE_013,ROAD_ACCIDENT,1,0,0,MED,2,16.01,24.03,CLEAR,DRY,False
INC_001111,2025-02-20T17:29:49.287981,2025-02-20,12:00-18:00,WEEKDAY,22.344858,88.273707,ZONE_014,ROAD_ACCIDENT,1,1,1,FATAL,5,21.74,28.8,CLEAR,DRY,False
INC_001112,2025-02-21T09:23:49.287981,2025-02-21,06:00-12:00,WEEKDAY,22.346767,88.268415,ZONE_014,ROAD_ACCIDENT,2,0,0,HIGH,3,6.74,15.06,FOG,WET,False
INC_001113,2025-02-21T02:25:19.287981,2025-02-21,00:00-06:00,WEEKDAY,22.640626,88.196261,ZONE_015,ROAD_ACCIDENT,1,0,0,MED,2,15.04,39.28,CLEAR,WET,True
INC_001114,2025-02-21T03:48:02.287981,2025-02-21,00:00-06:00,WEEKDAY,22.685591,88.464957,ZONE_019,ROAD_ACCIDENT,1,0,0,MED,2,19.85,19.74,RAIN,DRY,True
INC_001115,2025-02-21T09:56:53.287981,2025-02-21,06:00-12:00,WEEKDAY,22.582863,88.529805,ZONE_007,ROAD_ACCIDENT,1,0,0,MED,2,6.71,12.09,CLEAR,DAMAGED,False
INC_001116,2025-02-21T01:39:03.287981,2025-02-21,00:00-06:00,WEEKDAY,22.409379,88.373174,ZONE_011,CARDIAC_EMERGENCY,1,0,0,LOW,1,12.65,26.89,CLEAR,DAMAGED,True
